,gene_name,total_highly_variable,total_velocity_genes,total_fit_loss,317s1_highly_variable,317s1_velocity_genes,317s1_fit_loss,317s2_highly_variable,317s2_velocity_genes,317s2_fit_loss,320s1_highly_variable,320s1_velocity_genes,320s1_fit_loss,320s2_highly_variable,320s2_velocity_genes,320s2_fit_loss,323s1_highly_variable,323s1_velocity_genes,323s1_fit_loss,323s2_highly_variable,323s2_velocity_genes,323s2_fit_loss,326s1_highly_variable,326s1_velocity_genes,326s1_fit_loss,326s2_highly_variable,326s2_velocity_genes,326s2_fit_loss,329s1_highly_variable,329s1_velocity_genes,329s1_fit_loss,329s2_highly_variable,329s2_velocity_genes,329s2_fit_loss,overdisp_S,overdisp_U,nonzero_S,nonzero_U
3285,Tcf3,,,,True,False,0.19716349244117737,,,,True,False,0.20066219568252563,True,False,0.1886955350637436,True,False,0.13742704689502716,True,False,0.23517176508903503,True,False,0.2970055341720581,True,False,0.13986989855766296,,,,True,False,0.1974252462387085,2.14105849766052,1.32273814072652,0.588474025974026,0.1433982683982684
3286,Tcf4,,,,True,False,0.4178856611251831,,,,,,,True,False,0.3229888081550598,True,False,0.4621087312698364,True,False,0.4252656400203705,True,False,0.3583635985851288,True,False,0.3710480332374573,True,False,0.29595741629600525,True,False,0.42909669876098633,2.8571713372669,1.62667976507604,0.21347402597402598,0.378517316017316
3287,Tcf7l2,True,True,0.023274339735507965,True,True,0.004816561937332153,True,True,0.0037108133547008038,True,True,0.0033403472043573856,True,True,0.003197195241227746,True,True,0.004697998519986868,True,True,0.002972609829157591,True,True,0.0036935973912477493,True,True,0.003329056780785322,True,True,0.0033771414309740067,True,True,0.003992896527051926,0.737964889995597,0.578965080111539,0.23674242424242425,0.34063852813852813
3288,Tcn2,,,,,,,,,,,,,,,,True,False,0.03156920149922371,,,,,,,,,,,,,,,,3.10367186519623,0.947837143244376,0.2532467532467533,0.022727272727272728
3289,Tcp11,True,True,0.031930651515722275,True,True,0.010083734057843685,True,True,0.008023672737181187,True,True,0.010364432819187641,True,True,0.007309130858629942,True,True,0.007684607524424791,True,True,0.009874828159809113,True,True,0.007652339991182089,True,True,0.009631207212805748,True,True,0.008231230080127716,True,True,0.011729742400348186,0.828975377585163,0.855427973843417,0.19615800865800867,0.2678571428571429
3290,Tcp11l2,True,True,0.029166730120778084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08528737299194,0.16791503372391,0.16287878787878787,0.017316017316017316
3291,Tcta,True,True,0.0412973053753376,True,False,0.09768372029066086,True,False,0.07490630447864532,True,False,0.09649428725242615,True,False,0.10235995054244995,True,False,0.0779840350151062,True,False,0.08863237500190735,True,False,0.07630673050880432,True,False,0.08621665090322495,True,False,0.07538197934627533,True,False,0.09512864798307419,3.63405323015126,0.955407643697291,0.2857142857142857,0.06114718614718615
3292,Tdp2,,,,,,,,,,,,,,,,True,False,0.02698291279375553,,,,,,,,,,,,,,,,2.57188940373877,0.317820251681573,0.27624458874458874,0.031385281385281384
3293,Tdrkh,,,,,,,,,,,,,,,,True,False,0.05267021059989929,,,,,,,True,False,0.06700056791305542,,,,True,False,0.06357426196336746,inf,1.4441262950448,0.06331168831168832,0.12202380952380953
3294,Tead2,True,False,0.7674408555030823,True,False,0.4098886251449585,True,False,0.47126850485801697,True,False,0.5295493006706238,True,False,0.30203789472579956,True,False,0.29462930560112,True,False,0.5551425814628601,True,False,0.44831135869026184,True,False,0.42384403944015503,True,False,0.34591853618621826,True,False,0.4285446107387543,0.698227203914514,inf,0.48430735930735924,0.017045454545454544
3295,Tecpr1,True,True,0.09410703182220459,True,True,0.015560044907033443,True,True,0.014421369880437851,True,True,0.016768015921115875,True,True,0.013933603651821613,True,True,0.014499897137284279,True,True,0.0132681243121624,True,True,0.016026929020881653,True,True,0.016573920845985413,True,True,0.015041266568005085,True,True,0.012461494654417038,0.919507822085684,0.975037670303046,0.2805735930735931,0.09550865800865802
3296,Tecpr2,True,False,2.042389392852783,True,False,0.30748480558395386,True,False,0.6126085519790649,True,False,0.39040255546569824,True,False,0.7700368762016296,True,False,0.19723191857337952,,,,,,,True,False,0.36721518635749817,True,False,0.5768322348594666,True,False,0.2988261580467224,0.490101919061313,3.52553947551732,0.02922077922077922,0.39475108225108224
3297,Tecr,,,,True,True,0.43471458554267883,True,True,0.48445871472358704,True,True,0.47068971395492554,True,True,0.4343130886554718,True,True,0.44094935059547424,True,True,0.3796843886375427,True,True,0.46785297989845276,True,True,0.31800296902656555,True,True,0.4309147298336029,True,True,0.47805264592170715,3.10916948854536,1.27827242132361,0.9604978354978354,0.24864718614718614
3298,Tenm3,True,True,0.0020030271261930466,True,True,0.002041117288172245,,,,True,True,0.0018878973787650466,True,True,0.002060525119304657,True,True,0.0018844552105292678,True,True,0.0008887623553164303,True,True,0.001374832703731954,True,True,0.0017482888652011752,True,True,0.0018844984006136656,True,True,0.0011218079598620534,0.368361525950787,0.216998070176767,0.040584415584415584,0.21915584415584416
3299,Tenm4,True,True,0.013239630497992039,True,False,0.1590508669614792,True,False,0.15927287936210632,True,False,0.15982361137866974,True,False,0.22372965514659882,True,False,0.1882401555776596,True,True,0.003306466620415449,True,False,0.31042003631591797,True,False,0.23203882575035095,True,False,0.16412942111492157,True,False,0.37778469920158386,0.819217175934903,0.544961321435121,0.16856060606060608,0.2012987012987013
3300,Terf1,,,,True,False,0.07166776806116104,True,False,0.09878606349229813,,,,True,False,0.05199970304965973,True,False,0.06190582364797592,True,False,0.11454972624778748,,,,True,False,0.08834601193666458,,,,True,False,0.10862663388252258,1.93540318025462,0.857861391415992,0.2253787878787879,0.12067099567099568
3301,Terf2,,,,,,,,,,,,,,,,,,,True,False,0.03920178860425949,,,,,,,,,,,,,3.98802522806464,1.07217924309767,0.11011904761904762,0.0827922077922078
3302,Terf2ip,,,,,,,,,,,,,,,,,,,,,,True,False,0.04177815094590187,,,,,,,,,,50527.8048423955,4.18893268016568,0.21158008658008656,0.02922077922077922
3303,Tes,,,,True,False,0.10707788914442062,True,False,0.14252109825611115,True,False,0.15837393701076508,True,False,0.12546709179878235,True,False,0.14577408134937286,True,False,0.11689344048500061,,,,True,False,0.12081924080848694,True,False,0.09254121035337448,True,False,0.15269224345684052,5.12353123798988,1.29972616682512,0.4464285714285714,0.13501082251082253
3304,Tesc,True,False,0.08344148099422455,,,,True,False,0.04005222022533417,True,False,0.03264386206865311,,,,,,,True,False,0.04329190030694008,True,False,0.06885325163602829,,,,True,False,0.03526003658771515,True,False,0.0423094667494297,0.328599848095395,0.34389160550485,0.19480519480519481,0.016504329004329004
3305,Tet3,,,,True,False,0.1475888192653656,True,False,0.12127409130334854,True,False,0.11722472310066223,True,False,0.1371249556541443,True,False,0.10484738647937775,True,False,0.19233910739421844,True,False,0.19514627754688263,True,False,0.1708633005619049,True,False,0.15744861960411072,True,False,0.1235499382019043,8.44543839803277,1.7821075423975,0.2643398268398268,0.27245670995670995
3306,Tex30,True,False,0.14922891557216644,,,,True,False,0.06372060626745224,True,False,0.052721645683050156,,,,True,False,0.07850990444421768,True,False,0.06705015152692795,True,False,0.07786542922258377,True,False,0.08326391875743866,True,False,0.05655798688530922,,,,1.33011613434529,1.2058051330382,0.30573593073593075,0.024080086580086583
3307,Tfcp2,True,False,0.10468419641256332,True,False,0.03927169740200043,,,,True,False,0.04349495470523834,,,,True,False,0.11832034587860107,True,False,0.04353870451450348,,,,True,False,0.03611966222524643,True,False,0.1891893446445465,,,,1.55069730200896,2.78212737077198,0.07251082251082251,0.15313852813852816
3308,Tfdp2,,,,,,,,,,,,,True,False,0.03926720842719078,True,False,0.060498569160699844,,,,,,,,,,True,False,0.043433163315057755,,,,1.67353968575884,0.546091896517033,0.17397186147186147,0.06195887445887446
3309,Tfpt,,,,True,False,0.03458655998110771,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3424034023323,inf,0.1571969696969697,0.10227272727272727
3310,Tgfb2,True,True,0.00770049262791872,True,True,0.0017998360563069582,True,True,0.0017497859662398696,,,,True,True,0.001908067730255425,True,True,0.0023803655058145523,True,True,0.0012517116265371442,True,True,0.001791335642337799,,,,,,,True,True,0.0029254357796162367,0.0790723677023931,0.0358219647134324,0.04166666666666667,0.025703463203463204
3311,Tgfbr1,True,True,0.021991312503814697,True,True,0.004629793576896191,True,True,0.012971286661922932,True,True,0.0038144164718687534,True,False,0.5112698674201965,True,True,0.013557994738221169,True,True,0.003332218388095498,True,True,0.0050092474557459354,True,True,0.003071241546422243,True,True,0.004354092292487621,True,True,0.0164585392922163,1.67856508799122,0.844377895163698,0.20400432900432902,0.16152597402597402
3312,Tgm2,True,True,0.09515465050935745,True,False,0.07362492382526398,True,True,0.0285040233284235,True,False,0.09327374398708344,True,True,0.026217613369226456,True,False,0.13967420160770416,True,False,0.10802727192640305,True,False,0.09404642134904861,True,True,0.02449132688343525,True,True,0.028013017028570175,True,False,0.07177627086639404,0.425643112024303,0.25063726548657,0.25946969696969696,0.024891774891774895
3313,Thap2,,,,True,False,0.04661102965474129,,,,True,False,0.022004924714565277,,,,,,,,,,,,,,,,True,False,0.03069695271551609,,,,2.88104232178637,5.91630867040996,0.10741341991341993,0.0846861471861472
3314,Thbs3,True,True,0.003186932299286127,,,,True,False,0.05361637473106384,True,True,0.0013715908862650394,,,,,,,,,,True,False,0.02412361279129982,,,,True,False,0.038026679307222366,,,,1.63877207431098,0.544289118816813,0.058712121212121215,0.06222943722943724
3315,Thoc2,,,,,,,True,False,0.09651456773281097,,,,True,False,0.21249409019947052,,,,True,False,0.2550714910030365,,,,,,,,,,,,,5.09043519249963,5.48266570727434,0.34523809523809523,0.3371212121212121
3316,Thra,,,,True,False,0.04681171104311943,,,,,,,True,False,0.04058085009455681,,,,True,False,0.03783264011144638,True,False,0.0934331938624382,,,,,,,True,False,0.05900863930583,2.0586123015249,2.29656768559308,0.2738095238095238,0.05194805194805195
3317,Thsd4,True,True,0.0028946036472916603,True,False,0.5243932008743286,True,False,0.5051609873771667,,,,True,False,0.48337453603744507,True,False,0.6337541341781616,,,,,,,True,False,0.7087810635566711,,,,True,True,0.001344910473562777,0.580174412281152,0.376355052630824,0.02408008658008658,0.20156926406926406
3318,Timmdc1,,,,True,False,0.40212664008140564,,,,,,,True,False,0.17220091819763184,True,False,0.3016139566898346,True,False,0.27278468012809753,,,,,,,,,,,,,2.4774632767439,4.18462467679501,0.10714285714285715,0.28300865800865804
3319,Tiparp,True,True,0.0070857577957212925,True,False,0.04980538412928581,,,,True,False,0.036033544689416885,True,False,0.04225248843431473,True,False,0.06359752267599106,True,False,0.06412144750356674,True,False,0.0775223821401596,True,False,0.04719126597046852,True,False,0.039344701915979385,True,True,0.004745548591017723,0.713389895486389,0.635717236795596,0.0992965367965368,0.08441558441558442
3320,Tipin,True,True,0.23042476177215576,True,True,0.040350113064050674,True,False,0.26423579454421997,True,True,0.0498858317732811,True,True,0.04925603047013283,True,True,0.06673136353492737,True,True,0.04457302391529083,True,True,0.054080214351415634,True,True,0.04464341327548027,True,True,0.04132119193673134,True,True,0.06871645152568817,0.805810870859526,0.772818044110979,0.4642857142857143,0.06114718614718615
3321,Tjp1,,,,,,,,,,,,,,,,,,,True,False,0.7810254096984863,,,,,,,,,,,,,3.557567818327,0.658343469071621,0.24999999999999997,0.31466450216450215
3322,Tjp2,,,,,,,,,,,,,True,False,0.10207821428775787,,,,,,,,,,,,,,,,True,False,0.1002066507935524,0.716782465615282,0.739468184771512,0.14826839826839827,0.12743506493506496
3323,Tk1,True,True,0.2510770857334137,True,True,0.06475859880447388,True,True,0.04718157276511192,True,True,0.046203941106796265,True,True,0.052851561456918716,True,True,0.05297509953379631,,,,,,,True,True,0.06604423373937607,,,,True,True,0.05152552202343941,0.133074518396503,inf,0.15746753246753248,0.0091991341991342
3324,Tkt,True,True,0.39757633209228516,True,False,0.24326440691947937,True,False,0.28391575813293457,True,False,0.3416937589645386,True,False,0.1979474127292633,True,False,0.2825770378112793,True,False,0.30322834849357605,True,False,0.29123571515083313,True,False,0.31017690896987915,True,False,0.2190450131893158,True,False,0.389890193939209,1.04490470099259,0.332044332863055,0.5998376623376623,0.025432900432900432
3325,Tle1,True,False,0.043713442981243134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783814927140872,0.307600871646919,0.08495670995670995,0.03787878787878788
3326,Tle2,,,,,,,,,,True,False,0.07848303020000458,,,,,,,,,,True,False,0.11465910822153091,,,,,,,,,,93367.6844548774,3.21122795536087,0.08901515151515152,0.1875
3327,Tle3,True,False,0.07871940732002258,True,False,0.02351340837776661,True,False,0.058045919984579086,True,False,0.04530132934451103,True,False,0.024456191807985306,True,False,0.05342784896492958,True,False,0.05291105806827545,True,False,0.07336878031492233,True,False,0.04055429995059967,True,False,0.03594646975398064,True,False,0.03231434151530266,1.53104592477679,0.942810006102166,0.09821428571428571,0.09686147186147187
3328,Tle6,True,False,0.30058467388153076,True,False,0.15526610612869263,True,False,0.15426486730575562,True,False,0.24317823350429535,True,False,0.12560446560382843,True,False,0.15017956495285034,True,False,0.16863292455673218,True,False,0.17385117709636688,True,False,0.15342193841934204,True,False,0.18797840178012848,True,False,0.1557852327823639,1.25256632028544,1.02531014078819,0.5005411255411255,0.016504329004329004
3329,Tlk1,,,,,,,True,False,0.09364152699708939,True,False,0.0670744925737381,,,,,,,,,,,,,True,False,0.06571352481842041,,,,,,,18.2540317777521,2.662214945078,0.19534632034632038,0.19372294372294374
3330,Tlk2,,,,,,,,,,,,,True,False,0.05983975529670715,,,,,,,,,,,,,,,,,,,22.9187082870549,1.53539478873179,0.1693722943722944,0.1691017316017316
3331,Tln2,,,,,,,,,,,,,True,True,0.0048792557790875435,True,True,0.004865707363933325,True,True,0.004620840307325125,True,True,0.005388248711824417,,,,True,True,0.004180375020951033,,,,0.611273403714979,0.294599781979829,0.1149891774891775,0.07656926406926406
3332,Tm4sf4,True,True,2.7699778079986572,True,True,0.7453513741493225,True,True,0.7082972526550293,True,True,0.7784271836280823,True,True,0.7503824234008789,True,True,0.6073764562606812,True,True,0.9356063008308411,True,True,0.7809894680976868,True,True,0.7521617412567139,True,True,0.8386504054069519,True,True,0.7355679869651794,0.936511682698631,0.347035321733987,0.6918290043290043,0.11525974025974026
3333,Tm7sf3,,,,,,,True,False,0.02553928643465042,,,,True,False,0.015805117785930634,True,False,0.025043759495019913,,,,,,,,,,True,False,0.02095138281583786,,,,1.87678515923118,inf,0.18235930735930736,0.03382034632034632
3334,Tm9sf3,,,,,,,True,False,0.22036106884479523,True,False,0.25522518157958984,,,,True,False,0.15705862641334534,,,,,,,True,False,0.18889468908309937,,,,True,False,0.21426498889923096,3.19193062405694,4.43401608892517,0.7367424242424242,0.10254329004329003
3335,Tm9sf4,,,,,,,True,False,0.0799408107995987,,,,,,,,,,True,False,0.0543542243540287,True,False,0.030674075707793236,,,,,,,True,False,0.08540067821741104,3.04049529676277,1.02181067012809,0.20156926406926406,0.11228354978354979
3336,Tmbim1,True,True,0.07281185686588287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09575025412753,0.0997276128722187,0.2069805194805195,0.007034632034632034
3337,Tmbim4,,,,,,,,,,,,,True,False,0.14038091897964478,True,False,0.1879567801952362,True,False,0.19694967567920685,True,False,0.166961207985878,True,False,0.24522623419761658,True,False,0.15169119834899902,True,False,0.2535775899887085,5.07232362029458,1.83304384039178,0.6304112554112554,0.09956709956709957
3338,Tmc4,,,,,,,True,True,0.010239007882773876,,,,True,True,0.008768892847001553,True,True,0.011270818300545216,,,,,,,True,True,0.011472402140498161,True,True,0.009437145665287971,,,,7.49214149789838,3.19100431222966,0.41801948051948046,0.42857142857142855
3339,Tmcc1,,,,,,,,,,,,,,,,,,,True,False,0.5265648365020752,,,,,,,,,,,,,3.57834170672332,3.28975440407598,0.06493506493506493,0.4291125541125541
3340,Tmcc3,True,True,0.014034085907042027,True,True,0.002009430667385459,True,True,0.0014142150757834315,True,True,0.002286134287714958,True,True,0.0016700942069292068,True,True,0.00395745737478137,True,True,0.0015611049020662904,True,True,0.0016284058801829815,True,True,0.0017267833463847637,True,True,0.001592985587194562,True,True,0.0015015474054962397,0.422916779196549,0.215621754350565,0.07332251082251082,0.10930735930735931
3341,Tmco3,True,False,0.08919660747051239,True,False,0.043775927275419235,True,False,0.030081728473305702,True,False,0.036576852202415466,True,False,0.02542952075600624,,,,True,False,0.07258407771587372,,,,True,False,0.04196136072278023,True,False,0.0359371155500412,True,False,0.05128200352191925,4.17909482598206,1.28655689809084,0.17072510822510822,0.09848484848484848
3342,Tmed10,True,False,3.2179925441741943,True,False,0.8181591629981995,True,False,0.9053826928138733,True,False,0.826647937297821,True,False,1.0994641780853271,True,False,0.7966593503952026,True,False,0.6413004994392395,True,False,0.7498194575309753,True,False,0.9952126145362854,True,False,0.6111629605293274,True,False,1.0360801219940186,2.89756007428566,1.13571275290291,0.7659632034632035,0.20941558441558444
3343,Tmed8,True,False,0.16039331257343292,True,False,0.057205259799957275,True,False,0.08711771667003632,True,False,0.05574421212077141,True,True,0.008984668180346489,True,False,0.05750378593802452,True,False,0.05215511471033096,True,False,0.05923368036746979,True,False,0.06702546775341034,True,False,0.07193334400653839,True,False,0.0677349716424942,2.25769351834728,0.46634828988118,0.1939935064935065,0.06791125541125542
3344,Tmed9,,,,,,,,,,,,,,,,,,,,,,True,False,0.5856225490570068,,,,,,,,,,3.35370214193162,0.936583388032955,0.8125,0.1636904761904762
3345,Tmeff1,True,True,0.023539502173662186,True,True,0.008764746598899364,True,False,0.10846300423145294,True,False,0.13869424164295197,True,False,0.12306666374206543,True,False,0.15588970482349396,True,False,0.07397346943616867,True,False,0.09442450851202011,True,False,0.10050248354673386,True,False,0.10267693549394608,True,False,0.0819135457277298,2.76887431483889,0.796876395010371,0.24485930735930736,0.11093073593073594
3346,Tmem107,True,False,0.2447877824306488,,,,,,,,,,,,,True,False,0.0785975381731987,,,,,,,True,False,0.056569311767816544,True,False,0.06917984783649445,,,,2.16043255566131,inf,0.3574134199134199,0.0137987012987013
3347,Tmem108,True,True,0.0019671751651912928,True,True,0.0010083947563543916,True,True,0.0006478684954345226,True,True,0.0010669362964108586,True,True,0.0005604918696917593,True,True,0.0008029890595935285,True,True,0.0005380349466577172,True,True,0.000580288702622056,True,True,0.0006890446529723704,True,True,0.0006760833784937859,True,True,0.0006058770231902599,0.415462445722256,0.315625145284055,0.06141774891774893,0.2573051948051948
3348,Tmem120b,True,False,0.0989518091082573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.649682236701513,0.391150828343899,0.047348484848484855,0.05492424242424243
3349,Tmem127,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.03659522160887718,,,,,,,7.72608196135867,2.45386921599451,0.12689393939393942,0.08468614718614718
3350,Tmem131,True,False,0.47471287846565247,,,,True,False,0.12281863391399384,True,False,0.21590562164783478,True,False,0.18330882489681244,,,,True,False,0.12140826135873795,True,False,0.21957077085971832,True,False,0.07838381826877594,,,,True,False,0.2572874128818512,3.9027617259713,1.34845416926967,0.1433982683982684,0.21915584415584416
3351,Tmem135,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.050396330654621124,,,,,,,77.0045229947747,2.64716410062057,0.12229437229437229,0.13528138528138528
3352,Tmem147,,,,True,False,0.2091052085161209,True,False,0.45492759346961975,True,False,0.27703502774238586,True,False,0.2891800105571747,,,,True,False,0.3511852025985718,True,False,0.31477439403533936,True,False,0.28774845600128174,True,False,0.2634734809398651,True,False,0.2700735032558441,3.13757193017807,15124.313606635,0.7957251082251082,0.05600649350649351
3353,Tmem159,,,,True,False,0.03753189742565155,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.06476592598105,0.911437519778156,0.25243506493506496,0.035173160173160176
3354,Tmem163,True,True,0.06762497872114182,True,True,0.026137540116906166,True,True,0.019988305866718292,True,True,0.02394382283091545,True,True,0.01868116855621338,True,True,0.019193321466445923,True,True,0.01718246564269066,True,True,0.01910906285047531,True,True,0.018010668456554413,True,True,0.022241253405809402,True,True,0.023225558921694756,0.401882455914986,0.302362459193723,0.27245670995670995,0.35470779220779214
3355,Tmem164,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.6534621119499207,,,,True,False,0.46373310685157776,0.660873527371113,0.975732729930415,0.02056277056277056,0.33116883116883117
3356,Tmem171,True,True,0.3012925982475281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135984845671601,inf,0.15286796536796537,0.0021645021645021645
3357,Tmem176b,,,,True,False,1.2885383367538452,,,,,,,True,False,1.2202969789505005,,,,True,False,1.3705953359603882,True,False,1.8404579162597656,True,False,1.284806251525879,,,,,,,5.08746810871251,0.545208253147581,0.9380411255411255,0.0137987012987013
3358,Tmem178,True,True,0.02523290179669857,True,True,0.006353298667818308,True,True,0.00305237271822989,True,True,0.0034000305458903313,True,True,0.0061073629185557365,True,True,0.004348440561443567,True,True,0.0063387127593159676,True,True,0.003224217100068927,True,True,0.005989229306578636,True,True,0.0024932457599788904,True,True,0.006204220466315746,0.17519595893315,0.0713608038814622,0.07954545454545454,0.025703463203463207
3359,Tmem178b,True,False,1.5345346927642822,,,,,,,,,,,,,,,,,,,,,,True,False,0.7313891053199768,,,,True,False,0.4701247811317444,0.13052584205711,0.280226766151876,0.011093073593073594,0.19291125541125542
3360,Tmem181a,True,True,0.003635244444012642,True,False,0.229529470205307,True,False,0.20780380070209503,True,False,0.09917575120925903,True,False,0.15112124383449554,True,False,0.11905268579721451,True,False,0.21223394572734833,True,False,0.183110773563385,True,False,0.2134387493133545,True,False,0.29811978340148926,True,False,0.14929179847240448,3.43331717106366,0.904524922128978,0.10281385281385282,0.18777056277056278
3361,Tmem183a,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.05935453623533249,,,,5.16581558473781,0.634656038336482,0.3782467532467533,0.048430735930735935
3362,Tmem184b,True,True,0.007783872075378895,True,True,0.0029895310290157795,True,True,0.0037815922405570745,True,True,0.0028984493110328913,True,True,0.0034827229101210833,True,True,0.003945184871554375,True,True,0.0028147289995104074,True,True,0.0031679337844252586,True,True,0.0035732253454625607,True,True,0.003297010902315378,True,True,0.0033340526279062033,2.64529472738532,1.30547446476967,0.1691017316017316,0.2159090909090909
3363,Tmem184c,True,True,0.06354056298732758,True,True,0.013453591614961624,True,True,0.015493449755012989,True,True,0.014003823511302471,,,,,,,True,True,0.012931146658957005,,,,True,True,0.014050344005227089,,,,,,,0.902289413094886,0.250637265486364,0.20806277056277056,0.024891774891774895
